time,tweets,language,TB Subjectivity,TB Polarity,TB Sentiment
2021-04-02,First dose appointment notifications will go out today April 2 for appointments Wednesday April 7 at Sarasota Square Mall As of April 2 once these notifications go out DOH Sarasota will be scheduling up to account number 206 782 941 861 8297,English,0.3333333333333333,0.25,Positive
2021-04-02,Local man has severe reaction to Johnson and Johnson vaccine,English,0.0,0.0,Neutral
2021-04-02,my neighbor is a PA and four of her patients last round were otherwise healthy 20 and 30 somethings with covid in icu proof that the fourth wave is indeed here via,English,0.24166666666666667,0.075,Positive
2021-04-02,Bro I took my Covid vaccine now i feel like shit i will try to play but I don t know,English,0.8,-0.2,Negative
2021-04-02,Pope makes surprise visit to homeless getting COVID 19 vaccine in Vatican,English,0.0,0.0,Neutral
2021-04-02,Exclusive Fauci says U S may not need AstraZeneca COVID 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,Alright 1st dose of the Covid vaccine down Pfizer three weeks until the second dose Observations so far very slight soreness in the area of the shot no rashes or serious issues Worst part about the whole thing was anxiety of getting a shot,English,0.5103174603174603,-0.2007936507936508,Negative
2021-04-02,Here s how you can be forced to get the Covid vaccine in the U S,English,0.2,-0.30000000000000004,Negative
2021-04-02,Vaccine appointments available at Walgreens Oak Lawn from Apr 3 to Apr 6 Sign up here zip code 60453 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Register now Our 4 8 webinar with Partners Travis Kearbey and Sarah Sise and Jack Vasquez St Louis Director of the EEOC will cover the vaccine rollout and other legal hurdles for employers,English,0.2875,0.037500000000000006,Positive
2021-04-02,Vaccine appointments available at Walgreens Wilmette from Apr 4 to Apr 7 Sign up here zip code 60091 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens River Grove from Apr 3 to Apr 7 Sign up here zip code 60171 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Park Ridge from Apr 3 to Apr 7 Sign up here zip code 60068 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Park Ridge from Apr 3 to Apr 6 Sign up here zip code 60068 as of 9 14,English,0.4,0.4,Positive
2021-04-02,California is America s tech capital Why is its vaccine website such a mess SmartNews,English,0.3375,-0.0875,Negative
2021-04-02,Vaccine appointments available at Walgreens Oak Park from Apr 5 to Apr 6 Sign up here zip code 60304 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Norridge from Apr 3 to Apr 7 Sign up here zip code 60706 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Norridge from Apr 3 to Apr 6 Sign up here zip code 60706 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Niles from Apr 3 to Apr 7 Sign up here zip code 60714 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Niles from Apr 3 to Apr 6 Sign up here zip code 60714 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Melrose Park from Apr 4 to Apr 6 Sign up here zip code 60160 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Lincolnwood from Apr 6 to Apr 7 Sign up here zip code 60712 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Elmwood Park from Apr 3 to Apr 6 Sign up here zip code 60707 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Cicero from Apr 5 to Apr 6 Sign up here zip code 60804 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Cicero from Apr 5 to Apr 6 Sign up here zip code 60804 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Cicero from Apr 5 to Apr 7 Sign up here zip code 60804 as of 9 14,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Hometown from Apr 5 to Apr 7 Sign up here zip code 60456 as of 9 15,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments available at Walgreens Maywood from Apr 5 to Apr 6 Sign up here zip code 60153 as of 9 15,English,0.4,0.4,Positive
2021-04-02,looks the scary administration for Covid Everybody there got their vaccine Don t trust the effectiveness of it Well that s why millions of people don t want it LESS than 1 of 330 MILLIONS of people in this country die Don t force us bc people is free to choose,English,0.6222222222222222,-0.08888888888888886,Negative
2021-04-02,Yes there is the moral issue of vaccine the young to protect other people Unless they have underlying health conditions it isn t for their benefit for all MattHancock is bigging up long Covid more manipulation,English,0.38499999999999995,0.08499999999999999,Positive
2021-04-02,If you need are looking to get the covid vaccine this is for you,English,0.0,0.0,Neutral
2021-04-02,As Covid vaccines become available to all some important info 16 important do s and don ts for getting your COVID 19 vaccine via,English,0.7999999999999999,0.4000000000000001,Positive
2021-04-02,Shooting their shots Here s how students are getting their COVID 19 vaccines,English,0.0,0.0,Neutral
2021-04-02,Covid vaccine accomplished I feel fine Now at Urgent Care to get a Covid test which I must have before surgery I will let you know how uncomfortable that nasty test Is Wish I didn t have to sit in this waiting room,English,0.75,-0.22083333333333333,Negative
2021-04-02,What is the purpose of a vaccine passport If the vaccine prevented you from transmitting Covid to other people then it would have a purpose but we are told that it doesn t So what is the point of a passport,English,0.375,-0.125,Negative
2021-04-02,Boda boda operators eye Covid 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,COVID 19 Pope Francis pays surprise visit to Vatican vaccine centre for homeless people World News,English,0.0,0.0,Neutral
2021-04-02,What s the point of vaccine passports if two vaccinated family members can t even meet indoors,English,0.0,0.0,Neutral
2021-04-02,Hamilton County Public Health is scheduling appointments for COVID 19 vaccine clinic Appointments are required no walk ins will be accepted Delhi Senior Center 647 Neeb Rd April 6th 9 00am 11 00am Appointments required 513 999 2312 Friday April 2nd at 12 30pm 5 00pm,English,0.05555555555555556,-0.03333333333333333,Negative
2021-04-02,Omg got my second COVID vaccine dose and it KNOCKED me out like wendy williams,English,0.0,0.0,Neutral
2021-04-02,The Government of Kenya has banned the private sector from importation and distribution of the Covid 19 Vaccine,English,0.375,0.0,Neutral
2021-04-02,It s always so funny to me when people say they don t wanna get the COVID vaccine bc they re afraid it s gonna turn them into a zombie like why would you NOT wanna be a zombie Shit looks fun ngl,English,0.7250000000000001,-0.06250000000000001,Negative
2021-04-02,Gov t bans private importation distribution and administration of Covid 19 vaccine no licensing of private players to import vaccine,English,0.375,0.0,Neutral
2021-04-02,What s the risk of blood clots with conventional birth control I read that it could be as high as 1 in 1 000 women yet it s a very common contraception offered to us To be clear in case I m not I agree with what you re saying COVID is much more a risk than the AZ vaccine,English,0.4860952380952381,0.04542857142857143,Positive
2021-04-02,Ohio has r ed up its vaccine rollout so much to the point that today might be the last time I have to get COVID tested for work,English,0.13333333333333333,0.1,Positive
2021-04-02,Global Trade Business International Corp Covid vaccine is a Genetic therapy,English,0.0,0.0,Neutral
2021-04-02,Kenya bans the private sector from importation and distribution of the Covid 19 Vaccine,English,0.375,0.0,Neutral
2021-04-02,Welldone idc idc is doing good job for nation and supporting pak Govt in covid and covid vaccine idc ia the 1st PVT diagnostic who doing there work in wellmennor and well huminities salut to idc team Best of luck,English,0.38333333333333336,0.65,Positive
2021-04-02,England bans travel from Pakistan Bangladesh Kenya and the Philippines The additions which come into effect next Friday will take the number of red list countries to 39 as the govt battles to prevent vaccine resistant variants of Covid 19 from coming to the UK,English,0.0,0.0,Neutral
2021-04-02,They think they can tough it out so when they finally get sick enough to go to the hospital they tend to occupy the hospital beds a little longer there said Dr Singer,English,0.7380952380952381,-0.25813492063492066,Negative
2021-04-02,We d like to send a HUGE thank you to and for joining us to Fight the Infodemic Get the VaccineFacts today factcheckingday,English,0.9,0.4000000000000001,Positive
2021-04-02,Indeedy Zero liability whatsoever,English,0.0,0.0,Neutral
2021-04-02,Russia registers world s first COVID 19 vaccine for animals,English,0.3333333333333333,0.25,Positive
2021-04-02,Woo hoo I got an appointment for my first dose of COVID vaccine April 11 at Jones Beach a heck of a lot closer to my house than Javitz or the rest Yay,English,0.3333333333333333,0.25,Positive
2021-04-02,Should Businesses Force Employees to Get Covid Vaccine Advice From a Lawye The legal landscape is evolving,English,0.2,0.2,Positive
2021-04-02,You do not need a Social Security number or insurance to get a free COVID vaccine Your immigration status does not matter either Great piece about artificial illegal barriers to vaccination that workers at places like CVS are creating,English,0.6233333333333333,0.026666666666666682,Positive
2021-04-02,mama What would you prefer catch Covid and hope you survive or get the vaccine and be protected,English,0.0,0.0,Neutral
2021-04-02,The same people crying that the pandemic won t end are the same people refusing to do the things that need to be done to end it Doing my part today Getting my first Covid vaccine dose,English,0.29583333333333334,0.012499999999999997,Positive
2021-04-02,Oregon State University Medical Center Which COVID 19 vaccine is the best,English,0.13333333333333333,0.3,Positive
2021-04-02,It s up to the person I m all for taking the vaccine myself once my antibodies from having covid ever indicate that I need it But FORCING others to do something for the greater good is un American That s something that Soviet Russia would try to do It needs to stop,English,0.3666666666666667,0.39999999999999997,Positive
2021-04-02,Your federal government is dumb They want you to get a COVID vaccine but then still want you to wear a mask some say 2 of them What s the point of the vaccine then Seems very counterproductive to the end goal,English,0.4,-0.0875,Negative
2021-04-02,Japan not accepting blood transfusions from people that have had covid vaccine Interesting,English,0.5,0.5,Positive
2021-04-02,Corning Elmira Wegmans stores looking to immediately fill COVID 19 vaccine appointments,English,0.0,0.0,Neutral
2021-04-02,If You Got The Moderna Or Pfizer Vaccine You Can t Carry Or Transmit COVID 19 via,English,0.0,0.0,Neutral
2021-04-02,Corning Elmira Wegmans stores looking to immediately fill COVID 19 vaccine appointments,English,0.0,0.0,Neutral
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,Global tally of COVID cases edges closer to 130 million as Fauci says U S may not need AstraZeneca vaccine MarketWatch wealth toddr e investing,English,0.0,0.0,Neutral
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,The Army remains committed to supporting the Secretary of Defense s priorities during the COVID 19 pandemic to protect its people maintain readiness and support the national COVID 19 response GetVaccinated WithYourShield GoArmy Vaccine,English,0.25,0.25,Positive
2021-04-02,How I imagine my covid vaccine will be inside mah body,English,0.0,0.0,Neutral
2021-04-02,Finland Austria and Missouri yesterday for freedom,English,0.0,0.0,Neutral
2021-04-02,Some Johnson Johnson Covid Vaccine Doses Delayed in U S by Factory Mix Up The New York Times,English,0.45454545454545453,0.13636363636363635,Positive
2021-04-02,Meanwhile Torontonians 60 will be able to book COVID 19 vaccine appointments starting on Friday,English,0.3625,0.25,Positive
2021-04-02,All those against vaccine passports are obviously against hospitality UK being able to operate in a COVID secure environment Workers in Impractical environments at the very least are owed this level of safety Otherwise keep pubs restaurants CLOSED or more DEATH coming,English,0.4741666666666667,0.15166666666666667,Positive
2021-04-02,Can a briest feeding mom take the astrazeneca covid 19 vaccine Kenya,English,0.0,0.0,Neutral
2021-04-02,Covid 19 vaccine side effects Why you shouldn t freak out of these happen to you CNN,English,0.0,0.0,Neutral
2021-04-02,VT now has a timeline for when residents ages 16 can sign up for their COVID19 vaccine Mark your calendars and get prepared for when the time comes For registration how tos tips and FAQs visit OurShotVT,English,0.0,0.0,Neutral
2021-04-02,The wildest I heard from someone in India Someone who took the Covid vaccine in Korea died Its dangerous So I m not taking,English,0.9,-0.6,Negative
2021-04-02,I don t understand the discussion around a COVID passport I m incredibly lucky to not be priority meaning I won t be offered a vaccine until last so do I have to wait to do normal things because I m literally not allowed the jab yet,English,0.5166666666666666,0.1611111111111111,Positive
2021-04-02,I got to schedule my first COVID vaccine My appointment isn t for two weeks but I m excited for any steps towards normalcy,English,0.5416666666666666,0.3125,Positive
2021-04-02,Heads up phishing attacks pose as CovidVaccine alerts to staff A user in our network reported a c aign that weaponizes the vaccine topic to steal Microsoft credentials Beware of All Employees emails subject COVID 19 Vaccine Interest Survey,English,0.3333333333333333,-0.16666666666666666,Negative
2021-04-02,Ran into a former patient yesterday and she shared she got her covid vaccine and was working towards encouraging her family to do the same Glad to hear someone wanting to help others that may seem hesitant,English,0.375,0.16666666666666666,Positive
2021-04-02,How My T1D and I Handled My First COVID Vaccine,English,0.3333333333333333,0.25,Positive
2021-04-02,I had some body aches last night likely a side effect from the first covid vaccine dose I received yesterday gt lt I m doing a lot better this morning I suspect the second dose will be rough for me at the end of the month,English,0.3833333333333333,0.10833333333333334,Positive
2021-04-02,My fact check on this claim If I do take the vaccine I m still at risk for covid PLUS I m at risk for permanent vaccine side effects Therefore I m reducing my risk by not taking the vaccine,English,0.0,0.0,Neutral
2021-04-02,Clear explanation by MD,English,0.3833333333333333,0.10000000000000002,Positive
2021-04-02,On top of info in tweet below 55 can book for AstraZeneca at pharmacies Word needs to get out Here s pharmacy info,English,0.5,0.5,Positive
2021-04-02,We ask that those workers who work in special education sites and classrooms be prioritized due to the additional health and safety concerns that they face,English,0.4732142857142857,0.11607142857142858,Positive
2021-04-02,Stick it,English,0.0,0.0,Neutral
2021-04-02,Read the truth Former Pfizer VP Sounds Alarm COVID 19 Vaccine C aign Madness That May Be Used For Massive Scale Depopulation enVolve,English,0.5,0.0,Neutral
2021-04-02,Heads up the past few weeks CVS and Walgreens have added COVID 19 vaccine appointments on Saturday and Sunday mornings,English,0.175,-0.225,Negative
2021-04-02,JUST SIGNED UP FOR MY COVID VACCINE TUESDAY Thank you Polis for your steady leadership through this pandemic,English,0.5,0.16666666666666666,Positive
2021-04-02,Covid has seen the biggest domestic upheaval since presumably WWII possibly more restrictive I respect anyone s right to refuse the vaccine but should they enjoy the same freedoms as those of us who have taken it I believe that we should carry ID combined Driving licence 1,English,0.35214285714285715,0.23714285714285716,Positive
2021-04-02,Someone I know believes that by him being a vegetarian doing meditation is immune to COVID Has refused vaccine even when it s available to him I m ok with curtailing social lives of these people for putting others at risk for their crazy beliefs VaccinePassports,English,0.4666666666666667,0.08333333333333334,Positive
2021-04-02,Anyone in Central KY who needs the COVID 19 vaccine Meijer s in Lexington has an abundance of the Pfizer vaccine,English,0.25,0.0,Neutral
2021-04-02,why u have khujli did you take your covid vaccine,English,0.0,0.0,Neutral
2021-04-02,I don t fw the quietness around receiving the covid vaccine for people with underlying health issues So unfair,English,1.0,-0.5,Negative
2021-04-02,Can lack of COVID vaccine availability be a road block to accelerate drive Senior Virologist Dr Shahid Jameel says the other two vaccines should be approved without bridging trial INDIA Covid19 CovidVaccine TalkToBhupen,English,0.375,-0.125,Negative
2021-04-02,I took the COVID vaccine yesterday and I ve been suffering ever since,English,0.0,0.0,Neutral
2021-04-02,AstraZeneca s COVID 19 vaccine had a rocky launch but Canadians don t seem to mind,English,0.0,0.0,Neutral
2021-04-02,just took my mom to get her covid vaccine I ve never been happier,English,0.0,0.0,Neutral
2021-04-02,Antivaxxers are the hottest trend out there right now they are really having an impact Nice job everyone The Virus the Vaccine and the Dark Side of Wellness,English,0.5339285714285714,0.2339285714285714,Positive
2021-04-02,The CVS ones are easy to do I did 30 in the wee hours of the morning,English,0.8333333333333334,0.43333333333333335,Positive
2021-04-02,Schools require vaccine proof My one job required vaccinations proof Travel to Africa You need to carry a card to show you ve had certain vaccines Once we can travel again I m sure we ll need to show some type of proof of vaccination from COVID 19,English,0.7301587301587301,0.35714285714285715,Positive
2021-04-02,Reminder If you re 60 in Toronto you can now make an appointment for the Pfizer or Moderna vaccine If you are 50 and live in a hotspot you can get the vaccine too onpoli,English,0.5,0.13636363636363635,Positive
2021-04-02,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-02,this is a problem most biotech CEOs wish they had AbCellera is in a somewhat similar situation thought COVID variants should keep it busy BioNTech Stock Has Surged on Covid Vaccine Its Next Big Hit Might Take a While via,English,0.26,0.12,Positive
2021-04-02,For more information on how to get the Covid 19 vaccine visit,English,0.5,0.5,Positive
2021-04-02,Correct,English,0.0,0.0,Neutral
2021-04-02,Me walking into cvs to get the second round of the covid vaccine today yes I m flexing on you unvaccinated bitches,English,0.2,-0.1,Negative
2021-04-02,Did you miss our Ask the Doctors WM the COVID Vaccine webinar View the replay HERE covidvaccine waldenstroms,English,0.0,0.0,Neutral
2021-04-02,With EU s Covid 19 Vaccine Drive in Disarray Russia Sees an Opening WSJ,English,0.0,0.0,Neutral
2021-04-02,World s first COVID 19 vaccine for animals has been registered in Russia Some people are asking do I need to vaccine my pet,English,0.3333333333333333,0.25,Positive
2021-04-02,I found possible appts at 11 RiteAid stores Warning RiteAid s avail data is not very accurate List,English,0.7435897435897436,-0.07692307692307693,Negative
2021-04-02,Maybe it s all in my mind but I am feeling a lot better after taking the COVID 19 vaccine Maybe I have the virus didn t know it Walter Anderson Jr,English,0.5,0.5,Positive
2021-04-02,vicki odo deadfool johnbye b lvi So how did the animals in the trial get it How have people who don t get flu vaccine get covid Is ADE transmissible,English,0.0,0.0,Neutral
2021-04-02,Composer VishalDadlani on Friday tweeted that he has taken his first dose of the Covid19Vaccine The singer composer says he barely feels any after effect apart from a sore shoulder COVID19,English,0.21666666666666667,0.15,Positive
2021-04-02,While NWHU clinic availability is limited at this time more clinics will be added to the provincial booking site in the upcoming week,English,0.3214285714285714,0.2142857142857143,Positive
2021-04-02,Hi there our scheduling system will update its eligibility in accordance with guidance from state and federal officials In some cases the announcement may be made prior to eligibility opening up online We encourage you to check our website for updates,English,0.0,0.0,Neutral
2021-04-02,Dr Fauci said that farting may spread Covid faster than previously thought and recommends everyone wear a diaper until a rectal vaccine is developed,English,0.23333333333333334,-0.033333333333333326,Negative
2021-04-02,CVS Health is looking for teammates like you See our latest Pharmacy Technician Retail Store job openings including COVID 19 Vaccine Support Pharmacy Technician via the link in our bio EastBrunswick NJ,English,0.9,0.5,Positive
2021-04-02,Totally agree that Covid vaccine should be made mandatory for ALL healthcare workers It s ridiculous that a person in this profession who is responsible for the health and welfare of Canadians refuse to be vaccinated Don t want to be vaccinated then find a new career,English,0.6886363636363636,0.0007575757575757625,Positive
2021-04-02,The Truth about Covid Dr Mike Yeadon w James Delingpole Covid Covid19 Coronavirus Lockdown Lockdown2021 Covid19uk Uk BorisjohnsonOut BorisJohnson Vaccine mRNA VaccinePassports CovidVaccine,English,0.0,0.0,Neutral
2021-04-02,Do you have questions about the safety and effectiveness of the COVID 19 vaccine We have answers Learn more Covid19MA,English,0.5,0.5,Positive
2021-04-02,What I hated about yesterday s April Fool s day is that I literally had my first COVID vaccine shot yesterday I didn t feel the pinch at all And then they send me to the 15 min wait area and I was paranoid she was just pretending until my arm finally started hurting,English,0.6777777777777777,-0.21666666666666667,Negative
2021-04-02,BREAKING Private importation distribution and administering of covid 19 vaccine banned by the ministry of health Mutahi Kagwe has announced as predicted earlier,English,0.4375,0.0,Neutral
2021-04-02,Health officials in Tennessee were surprised to realize that the most stubborn group in the vaccination effort might be white largely conservative residents in rural areas More from,English,0.38809523809523805,0.21904761904761905,Positive
2021-04-02,Foot blisters to ye olde red spot Anyone else get this Red warm slightly raised circle at Moderna vaccine site Appeared 8 days after 1st shot Doctor says harmless Rare ish reaction called Covid arm Who knew Still thrilled to be vacced and will definitely get 2nd shot,English,0.3583333333333333,0.16666666666666669,Positive
2021-04-02,Letters Vaccine passports are a small price to pay for freedom,English,0.4,-0.25,Negative
2021-04-02,sir I have a question if possible pl ans Why PM N Modi s photo in COVID vaccine certificate Is there any logic or it s only popularise him If govt think that he is not popular till now then they must remove GANDHIJI s photo from currency put Modi s photo,English,0.9666666666666667,-0.09999999999999999,Negative
2021-04-02,Don t agree Something as sensitive as a vaccine for a pandemic has to be closely regulated until a time when covid is no longer a pandemic,English,0.9,0.1,Positive
2021-04-02,I am sorry for the inconvenience Each patient has to have a separate account and email to receive the Covid 19 vaccine CH,English,1.0,-0.5,Negative
2021-04-02,Ayyy guess who s getting the COVID vaccine this Thursday,English,0.0,0.0,Neutral
2021-04-02,So let s start a vaccine passport say with covid 19 as the first entry which inoculation or disease free state should we put on said passport next measles HIV hepatitis c etc etc,English,0.37777777777777777,0.21666666666666667,Positive
2021-04-02,It s funny how some people think covid is over just bc some people got the vaccine from someone working in a hospital it is not over we are still overrun with patients dying from this Please continue to take this seriously,English,0.8333333333333333,-0.04166666666666666,Negative
2021-04-02,In the news Mobile health care company waiting months for COVID 19 vaccine for their senior patients,English,0.0,0.0,Neutral
2021-04-02,Thank you Now I can reasonably hope that in 2021 I would feel collective effervescence not just on a busy highway or in a covid vaccine line,English,0.44999999999999996,0.15000000000000002,Positive
2021-04-02,Gunners Shot who are the worst Indians They are those who write in foreign tabloids against India without knowing their ar from their elbow Two such sanctimonious PIOs have written this article,English,0.5416666666666666,-0.375,Negative
2021-04-02,Pfizer BioNTech announce positive topline results of pivotal Covid 19 vaccine study in adolescents,English,0.6727272727272727,0.36363636363636365,Positive
2021-04-02,Are you ready for your COVID19Vaccine If you have any lingering questions about vaccine trials or their effectiveness we offer these answers based on the best available science To learn more you can visit our website at,English,0.42500000000000004,0.525,Positive
2021-04-02,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-02,Knowledge is power Never let anyone bully you into an experimental gene therapy vaccine medical procedure,English,0.2,0.05,Positive
2021-04-02,on March 24th India put a temporary halt on vaccine exports says Since it provides 86 of supplies for covax this has thrown a spanner in the works,English,0.0,0.0,Neutral
2021-04-02,So we ve moved past the Covid vaccine but are still in injection category I guess,English,0.25,-0.25,Negative
2021-04-02,Doctors explain side effects of each COVID 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,India records Highest Single Day Vaccine Coverage with more than 36 7 lakh Doses administered in the last 24 hours ChennaiCorporation CoronaChainScare coronavirusinindia CoronaPandemic Covid 19 COVID19outbreak CoronaVirusUpdate,English,0.26031746031746034,0.14285714285714288,Positive
2021-04-02,The vaccine I took two shots of the Moderna vaccine 28 days apart has to date a 100 prevention rate for severe COVID 19 hospitalization or death Of course viruses can mutate and I ll continue to use appropriate recommended precautions,English,0.5,0.5,Positive
2021-04-02,43 appointments at Walmart Supercenter 207 S Memorial Dr Tulsa Oklahoma COVID Vaccine,English,0.0,0.0,Neutral
2021-04-02,Colts Meijer to host COVID 19 vaccination clinic at Lucas Oil Stadium in late April,English,0.6,-0.3,Negative
2021-04-02,This hour long special will help separate fact from fiction about the COVID 19 vaccines For more tools to educate your community about the vaccines visit,English,0.4904761904761905,0.26904761904761904,Positive
2021-04-02,Pope makes surprise visit to homeless getting COVID 19 vaccine in Vatican,English,0.0,0.0,Neutral
2021-04-02,Doctors explain side effects of each COVID 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,See how the manufacturing of the COVID 19 vaccines will lead to future manufacturing advances,English,0.125,0.0,Neutral
2021-04-02,Virginia law denies benefit to some healthcare workers who refuse COVID 19 vaccine,English,0.0,0.0,Neutral
2021-04-02,Even if you have received your COVID 19 vaccine keep implementing Hands Face Space Help stop the spread of Coronavirus,English,0.0,0.0,Neutral
2021-04-02,conflict between everyone should get the covid vaccine and if you get the covid vaccine but don t support m4a you are a hypocrite and the bastard of earth,English,0.0,0.0,Neutral
2021-04-02,WHAT DO YOU THINK The White House said it expected the private sector to take the lead on the verification of COVID 19 vaccines or so called vaccine passports and would not issue a federal mandate requiring everyone to obtain a single vaccine credential,English,0.24732142857142858,-0.04285714285714286,Negative
2021-04-02,WHAT DO YOU THINK The White House said it expected the private sector to take the lead on the verification of COVID 19 vaccines or so called vaccine passports and would not issue a federal mandate requiring everyone to obtain a single vaccine credential,English,0.24732142857142858,-0.04285714285714286,Negative
2021-04-02,For more about the pandemic s impact on people with disabilities vaccine access check out our brief,English,0.41666666666666663,0.25,Positive
2021-04-02,If you are 55 or older you can register now at Shoppers Drugmart for a Covid vaccine shot The link to do so is here,English,0.3333333333333333,0.16666666666666666,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 1 Union Square South Manhattan NY 10003,English,0.4,0.4,Positive
2021-04-02,Vaccine appointments are available at Walgreens Duane Reade Pfizer 155 East 34th Street Manhattan NY 10016,English,0.4,0.4,Positive
2021-04-02,Due to the availability of COVID 19 vaccine appointments the state is allowing Kroger Health to extend availability to Kentucky residents age 16 and up,English,0.375,-0.125,Negative
2021-04-02,Vaccine manufacturing is complex but collaboration is boosting production capacity,English,0.4,-0.3,Negative
2021-04-02,The CovidVaccines represent real hope toward ending the cycles of loss and lockdowns we have faced this last year Dr Michael Osnard decided he was NotGonnaMissMyShot Get the facts from,English,0.18333333333333335,0.1,Positive
2021-04-02,The vaccine passport idea is proving controversial,English,0.95,0.55,Positive
2021-04-02,Covid live news England bans travel from Pakistan Bangladesh Kenya and the Philippines,English,0.5,0.13636363636363635,Positive
2021-04-02,Russia to mass produce Covid 19 vaccine in India The combined volume of Sputnik V manufacturing in India will easily surpass the annual capacities utilised for production of the two other vaccines Covishield and the indigenously developed Covaxin,English,0.5027777777777779,0.1361111111111111,Positive
2021-04-02,Covid vaccine manufacturers should work with poorer countries says WTO chief,English,0.0,0.0,Neutral
2021-04-02,Trial started for vaccine against one of the scariest coronavirus variants The vaccine is being developed out of an abundance of caution Fauci says Beth Mole 3 31 2021 5 40 PM,English,0.3,0.1,Positive
2021-04-02,but further rare blood clot cases found in Oxford AstraZeneca recipients,English,0.7,0.15,Positive
2021-04-02,Epidemiologist Who Helped Wipe Out Smallpox Issues Stark Warning About COVID 19 Variants,English,0.6,-0.2,Negative
